,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
263,69_5ab43_default.xml,24,28,880,14.81,2.09,85.18,12.43,2.07,2.93,97.06,1131,10,7,7,1148,1148
264,52.xml,4,4,Ø,3.0,0.54,96.99,2.63,0.53,0.67,99.32,737,1,1,2,739,740
265,69.xml,3,4,Ø,4.7,0.65,95.29,4.11,0.64,0.65,99.34,459,0,1,2,460,461
267,page_001.xml,8,8,Ø,7.54,1.17,92.45,6.6,1.17,1.31,98.68,675,1,5,2,681,678
269,10_17511_default.xml,29,29,Ø,15.34,2.23,84.65,13.49,2.22,2.99,97.0,1274,10,15,4,1299,1288
270,139.xml,1,1,Ø,1.88,0.32,98.11,1.88,0.32,0.32,99.67,306,0,0,1,306,307
271,87.xml,12,12,Ø,8.69,1.57,91.3,8.69,1.57,1.96,98.03,751,3,6,3,760,757
272,105.xml,3,3,Ø,4.83,0.9,95.16,4.83,0.9,0.9,99.09,330,0,3,0,333,330
274,26.xml,7,5,Ø,3.96,0.97,96.03,3.96,0.96,1.38,98.61,716,3,1,3,720,722
275,223.xml,4,5,313,3.84,0.54,96.15,3.46,0.54,0.81,99.18,734,2,1,1,737,737
276,74_e5ede_default.xml,35,34,Ø,20.85,3.26,79.14,19.32,3.21,3.96,96.03,1052,8,12,15,1072,1075
277,52_3627d_default.xml,7,8,Ø,7.4,1.01,92.59,6.48,1.01,1.59,98.4,683,4,2,1,689,688
278,53.xml,5,6,Ø,4.41,0.69,95.58,4.04,0.68,0.96,99.03,720,2,0,3,722,725
279,2012899.xml,1,1,Ø,0.57,0.08,99.42,0.57,0.08,0.08,99.91,1120,0,1,0,1121,1120
280,2012944.xml,9,6,Ø,2.64,0.61,97.35,2.64,0.61,1.08,98.91,1458,7,2,0,1467,1465
281,64.xml,1,1,Ø,1.13,0.21,98.86,1.13,0.21,0.21,99.78,458,0,1,0,459,458
282,125.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,348,0,0,0,348,348
283,15_1507e_default.xml,30,30,Ø,15.0,2.28,85.0,13.5,2.26,2.87,97.12,1292,8,15,7,1315,1307
284,28_a99f8_default.xml,7,11,Ø,7.8,0.83,92.19,6.38,0.83,1.07,98.92,832,2,5,0,839,834
285,70.xml,2,2,Ø,2.56,0.43,97.43,2.56,0.43,0.65,99.34,453,1,1,0,455,454
286,68_2f81f_default.xml,19,19,Ø,10.55,1.68,89.44,10.27,1.67,1.94,98.05,1117,3,7,9,1127,1129
288,2012995.xml,6,5,6,2.41,0.42,97.58,2.41,0.42,0.84,99.15,1403,6,0,0,1409,1409
289,AST_212_59_61.pdf_page_1.xml,465,163,Ø,107.23,54.25,-7.23,100.98,49.15,69.56,30.43,481,317,59,89,857,887
291,32_e329e_default.xml,9,8,Ø,3.58,0.62,96.41,3.13,0.62,1.03,98.96,1439,6,0,3,1445,1448
293,2012921.xml,53,18,Ø,8.82,3.82,91.17,7.59,3.81,6.8,93.19,1338,43,4,6,1385,1387
294,51_5987c_default.xml,28,25,Ø,14.12,2.15,85.87,12.99,2.13,2.89,97.1,1284,10,8,10,1302,1304
295,16.xml,1,1,Ø,0.74,0.12,99.25,0.74,0.12,0.12,99.87,829,0,1,0,830,829
297,43_92f11_default.xml,8,8,Ø,5.59,0.88,94.4,4.89,0.88,1.21,98.78,898,3,3,2,904,903
298,2012992.xml,22,17,Ø,7.98,1.51,92.01,7.04,1.51,2.47,97.52,1429,14,5,3,1448,1446
299,86_74215_default.xml,13,15,Ø,13.88,1.88,86.11,12.5,1.85,1.86,98.13,687,0,4,9,691,696
300,2012926.xml,9,7,Ø,3.24,0.59,96.75,2.77,0.59,0.99,99.0,1493,6,2,1,1501,1500
301,2012938.xml,19,11,Ø,4.52,1.26,95.47,3.9,1.25,2.04,97.95,1489,12,5,2,1506,1503
302,34.xml,5,5,Ø,4.71,0.89,95.28,4.71,0.89,1.24,98.75,556,2,3,0,561,558
303,Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_19.xml,8,7,414,3.34,0.58,96.65,3.34,0.58,1.02,98.97,1361,6,1,1,1368,1368
304,11.xml,10,9,487,8.03,1.55,91.96,7.58,1.55,2.47,97.52,635,6,2,2,643,643
306,page_00098.xml,3,3,3,1.6,0.25,98.39,1.6,0.25,0.51,99.48,1158,3,0,0,1161,1161
307,96.xml,7,7,Ø,5.42,0.92,94.57,5.03,0.92,1.19,98.8,749,2,3,2,754,753
308,73.xml,2,2,Ø,2.27,0.41,97.72,2.27,0.41,0.41,99.58,479,0,0,2,479,481
309,159.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,322,0,0,0,322,322
310,31_f334f_default.xml,9,11,Ø,8.79,1.04,91.2,7.19,1.04,1.27,98.72,852,2,5,2,859,856
311,Polybe_1530.xml,36,22,Ø,25.88,5.92,74.11,21.76,5.87,8.58,91.41,577,17,14,5,608,599
312,3_615f0_default.xml,6,7,403,5.14,0.63,94.85,4.77,0.63,1.04,98.95,945,4,1,1,950,950
313,183.xml,3,3,Ø,4.54,0.9,95.45,4.54,0.89,1.49,98.5,331,2,0,1,333,334
314,Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_26.xml,24,16,Ø,8.6,2.17,91.39,7.79,2.16,3.59,96.4,1084,16,5,3,1105,1103
315,42_9201f_default.xml,17,21,Ø,14.78,1.82,85.21,11.97,1.81,2.45,97.54,918,6,6,5,930,929
316,82_24d8f_default.xml,14,18,Ø,10.0,1.21,90.0,8.61,1.21,1.55,98.44,1143,4,6,4,1153,1151
317,72.xml,1,1,Ø,1.28,0.22,98.71,1.28,0.22,0.22,99.77,441,0,0,1,441,442
318,133.xml,2,2,Ø,3.22,0.59,96.77,3.22,0.59,0.89,99.1,333,1,1,0,335,334
319,7_e3215_default.xml,33,29,Ø,15.34,2.61,84.65,14.55,2.59,3.3,96.69,1237,9,18,6,1264,1252
320,page_00238.xml,22,22,Ø,12.42,1.88,87.57,10.73,1.87,2.8,97.19,1152,11,7,4,1170,1167
321,2012930.xml,7,9,481,4.47,0.51,95.52,3.48,0.51,0.73,99.26,1359,3,2,2,1364,1364
322,73_b0927_default.xml,13,15,Ø,8.52,1.13,91.47,7.95,1.13,1.65,98.34,1135,6,3,4,1144,1145
323,2012923.xml,11,10,Ø,4.27,0.72,95.72,3.84,0.72,1.25,98.74,1503,8,2,1,1513,1512
324,72_9304e_default.xml,53,53,Ø,23.98,3.58,76.01,20.36,3.57,4.97,95.02,1429,21,28,4,1478,1454
325,10.xml,2,2,Ø,4.0,0.64,96.0,4.0,0.64,0.64,99.35,307,0,2,0,309,307
326,v2_bsb11203740_00025_full_full_0_default.xml,48,45,Ø,7.67,1.25,92.32,7.08,1.25,2.1,97.89,3790,33,7,8,3830,3831
327,81.xml,2,2,Ø,1.62,0.28,98.37,1.62,0.28,0.43,99.56,692,1,0,1,693,694
329,2012956.xml,21,15,Ø,6.3,1.43,93.69,5.88,1.43,2.44,97.55,1446,15,4,2,1465,1463
330,34_ed38e_default.xml,25,23,Ø,12.16,1.96,87.83,11.64,1.95,2.73,97.26,1253,10,8,7,1271,1270
331,page_101.xml,16,18,Ø,14.63,2.07,85.36,13.41,2.07,2.59,97.4,756,4,10,2,770,762
332,4_760bb_default.xml,10,17,Ø,11.64,1.11,88.35,9.24,1.11,1.11,98.88,884,0,9,1,893,885
333,49_e1305_default.xml,24,19,Ø,10.05,1.86,89.94,8.99,1.84,2.3,97.69,1277,6,6,12,1289,1295
335,199.xml,1,1,Ø,1.78,0.3,98.21,1.78,0.3,0.3,99.69,329,0,0,1,329,330
336,31.xml,7,6,Ø,4.83,1.1,95.16,4.83,1.1,1.57,98.42,629,3,3,1,635,633
337,24_3c264_default.xml,46,43,Ø,21.28,3.4,78.71,19.3,3.37,4.61,95.38,1317,17,17,12,1351,1346
338,190_17c09_default.xml,60,60,Ø,28.16,4.16,71.83,25.11,4.16,5.93,94.06,1382,26,31,3,1439,1411
339,25_abec5_default.xml,3,6,Ø,4.37,0.33,95.62,3.28,0.33,0.33,99.66,886,0,2,1,888,887
342,28.xml,5,4,289,3.17,0.77,96.82,2.77,0.77,0.92,99.07,642,1,2,2,645,645
343,19_670a9_default.xml,7,9,Ø,5.11,0.59,94.88,4.54,0.59,0.76,99.23,1162,2,4,1,1168,1165
344,2012891.xml,6,10,Ø,5.74,0.52,94.25,4.59,0.52,0.6,99.39,1142,1,4,1,1147,1144
345,2012985.xml,30,17,Ø,7.58,2.0,92.41,6.47,1.99,3.24,96.75,1472,19,4,7,1495,1498
346,222.xml,2,2,Ø,2.08,0.37,97.91,2.08,0.37,0.56,99.43,527,1,1,0,529,528
347,226.xml,3,3,126,2.02,0.35,97.97,1.68,0.35,0.47,99.52,841,1,1,1,843,843
348,37_6e2eb_default.xml,25,23,Ø,17.55,3.0,82.44,14.12,2.99,3.94,96.05,811,8,14,3,833,822
350,50.xml,5,5,193,3.7,0.64,96.29,3.7,0.64,0.77,99.22,772,1,2,2,775,775
351,127.xml,4,3,Ø,5.55,1.33,94.44,5.55,1.33,1.66,98.33,296,1,2,1,299,298
352,28_3186d_default.xml,17,20,Ø,13.24,1.62,86.75,11.58,1.62,2.38,97.61,1029,8,7,2,1044,1039
353,87_98050_default.xml,19,19,Ø,15.32,2.4,84.67,13.3,2.38,3.01,96.98,777,5,9,5,791,787
354,229.xml,6,7,Ø,3.68,0.59,96.31,3.42,0.58,0.58,99.41,1013,0,1,5,1014,1018
355,2012889.xml,32,13,Ø,7.78,2.86,92.21,7.78,2.85,4.87,95.12,1087,23,8,1,1118,1111
356,2012915.xml,6,7,Ø,3.13,0.41,96.86,2.46,0.41,0.55,99.44,1441,2,1,3,1444,1446
357,49_c8f8d_default.xml,19,26,Ø,17.8,2.35,82.19,13.69,2.35,2.97,97.02,789,5,12,2,806,796
358,2012924.xml,13,14,Ø,6.42,0.91,93.57,5.73,0.91,1.54,98.45,1406,9,3,1,1418,1416
359,21301625.xml,70,53,Ø,14.76,2.95,85.23,14.48,2.94,5.15,94.84,2310,54,7,9,2371,2373
360,2012928.xml,12,11,Ø,5.09,0.87,94.9,4.39,0.87,1.38,98.61,1353,7,4,1,1364,1361
361,Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_21.xml,6,8,Ø,3.73,0.43,96.26,3.27,0.43,0.57,99.42,1374,2,1,3,1377,1379
362,00000174.xml,8,9,Ø,6.66,0.9,93.33,5.92,0.9,1.23,98.76,879,3,3,2,885,884
363,2012900.xml,2,2,Ø,1.16,0.17,98.83,1.16,0.17,0.26,99.73,1121,1,0,1,1122,1123
364,100.xml,15,13,Ø,9.7,2.0,90.29,9.32,1.99,2.78,97.21,738,6,4,5,748,749
365,97.xml,8,10,Ø,7.35,1.01,92.64,6.61,1.01,1.14,98.85,782,1,2,5,785,788
366,84.xml,2,2,617,1.58,0.26,98.41,1.58,0.26,0.26,99.73,760,0,1,1,761,761
368,5_a1010_default.xml,22,6,Ø,3.38,1.98,96.61,3.1,1.97,3.48,96.51,1090,17,4,1,1111,1108
369,58_f831b_default.xml,23,20,Ø,14.28,2.53,85.71,13.57,2.5,2.95,97.04,894,4,9,10,907,908
370,62_4300c_default.xml,19,21,Ø,12.13,1.72,87.86,11.27,1.71,1.98,98.01,1089,3,7,9,1099,1101
371,13_d62ae_default.xml,11,9,Ø,8.82,1.58,91.17,7.84,1.58,2.43,97.56,684,6,4,1,694,691
372,61_7c6ee_default.xml,41,27,Ø,13.04,3.03,86.95,11.83,2.99,3.86,96.13,1330,12,7,22,1349,1364
373,55_75e0e_default.xml,27,23,Ø,17.42,2.94,82.57,15.53,2.92,3.79,96.2,895,8,13,6,916,909
374,35_6ad07_default.xml,11,13,Ø,10.48,1.37,89.51,8.87,1.37,1.99,98.0,789,5,5,1,799,795
376,221.xml,5,4,Ø,3.05,0.69,96.94,3.05,0.69,0.97,99.02,716,2,2,1,720,719
377,60_e750e_default.xml,1,2,Ø,2.24,0.15,97.75,1.68,0.15,0.15,99.84,658,0,0,1,658,659
378,79.xml,2,2,Ø,1.65,0.3,98.34,1.65,0.3,0.3,99.69,655,0,0,2,655,657
379,26_2ac30_default.xml,22,23,Ø,12.23,1.7,87.76,11.17,1.7,2.16,97.83,1272,6,13,3,1291,1281
380,2012913.xml,9,9,Ø,7.37,1.15,92.62,6.55,1.14,1.65,98.34,776,4,2,3,782,783
381,35.xml,1,1,Ø,1.09,0.2,98.9,1.09,0.2,0.2,99.79,477,0,0,1,477,478
383,41.xml,6,6,Ø,7.5,1.36,92.5,7.5,1.35,1.58,98.41,436,1,2,3,439,440
386,149.xml,1,1,Ø,1.56,0.31,98.43,1.56,0.31,0.31,99.68,320,0,1,0,321,320
388,13.xml,8,8,632,5.36,0.92,94.63,5.03,0.92,1.37,98.62,861,4,2,2,867,867
389,62_cadb9_default.xml,103,62,Ø,27.92,7.07,72.07,24.77,7.02,10.76,89.23,1364,57,35,11,1456,1432
390,63_620f9_default.xml,20,18,Ø,10.9,1.79,89.09,10.0,1.77,1.95,98.04,1106,2,7,11,1115,1119
391,32_0660c_default.xml,31,26,Ø,15.75,2.74,84.24,14.24,2.72,4.2,95.79,1106,17,8,6,1131,1129
392,137.xml,4,3,Ø,5.66,1.23,94.33,5.66,1.22,1.53,98.46,322,1,1,2,324,325
393,2012975.xml,43,20,Ø,10.52,3.24,89.47,8.94,3.23,5.72,94.27,1288,34,4,5,1326,1327
394,18.xml,7,3,7,3.44,1.35,96.55,3.44,1.35,2.69,97.3,508,7,0,0,515,515
396,2012903.xml,16,19,Ø,10.98,1.4,89.01,9.82,1.4,1.84,98.15,1123,5,9,2,1137,1130
397,14_295a5_default.xml,25,24,Ø,12.43,1.92,87.56,11.39,1.91,2.37,97.62,1281,6,10,9,1297,1296
398,2012917.xml,18,12,Ø,5.88,1.37,94.11,4.9,1.36,1.74,98.25,1304,5,3,10,1312,1319
399,Bucer_1530.xml,31,24,Ø,19.19,3.73,80.8,16.8,3.71,5.94,94.05,803,19,9,3,831,825
400,42_9d123_default.xml,10,7,Ø,13.46,3.36,86.53,13.46,3.3,4.28,95.71,293,3,1,6,297,302
401,page_104.xml,7,8,Ø,6.61,0.88,93.38,5.78,0.88,0.88,99.11,784,0,5,2,789,786
402,2012934.xml,7,8,Ø,3.79,0.51,96.2,3.55,0.5,0.94,99.05,1366,6,0,1,1372,1373
403,80_94f42_default.xml,25,23,Ø,12.99,2.2,87.0,11.86,2.18,2.97,97.02,1117,9,6,10,1132,1136
404,50_eacd1_default.xml,10,12,Ø,8.82,1.07,91.17,7.72,1.07,1.39,98.6,924,3,5,2,932,929
405,33_93a56_default.xml,21,19,Ø,9.79,1.61,90.2,8.76,1.61,1.84,98.15,1283,3,15,3,1301,1289
406,135.xml,3,3,Ø,5.45,0.93,94.54,5.45,0.92,0.93,99.06,320,0,2,1,322,321
407,24_e0f06_default.xml,2,3,Ø,2.5,0.26,97.5,2.08,0.26,0.39,99.6,757,1,1,0,759,758
408,2012993.xml,26,11,Ø,5.33,1.89,94.66,4.36,1.88,3.11,96.88,1350,17,3,6,1370,1373
409,68.xml,3,5,Ø,6.32,0.66,93.67,5.06,0.66,0.66,99.33,447,0,1,2,448,449
410,193.xml,5,5,Ø,9.8,1.6,90.19,9.8,1.6,1.6,98.39,307,0,4,1,311,308
411,51_cd4b0_default.xml,7,11,Ø,8.94,0.9,91.05,7.31,0.9,1.29,98.7,767,3,4,0,774,770
412,2012898.xml,18,11,Ø,6.54,1.59,93.45,5.65,1.59,2.56,97.43,1109,11,6,1,1126,1121
413,page_00076.xml,58,26,Ø,15.2,4.82,84.79,13.15,4.79,7.84,92.15,1151,38,14,6,1203,1195
414,52_87253_default.xml,42,33,Ø,18.64,3.27,81.35,17.79,3.22,3.92,96.07,1262,9,12,21,1283,1292
416,11_77e51_default.xml,33,30,Ø,15.22,2.52,84.77,13.45,2.51,3.2,96.79,1280,9,18,6,1307,1295
417,Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_23.xml,6,8,Ø,4.06,0.44,95.93,3.55,0.44,0.66,99.33,1352,3,2,1,1357,1356
418,58_7ea4c_default.xml,14,12,Ø,11.0,1.88,88.99,10.55,1.88,3.08,96.91,728,9,4,1,741,738
419,9.xml,16,9,Ø,19.14,5.83,80.85,18.08,5.81,8.3,91.69,259,7,8,1,274,267
420,15.xml,6,6,Ø,4.02,0.68,95.97,3.35,0.68,0.91,99.08,871,2,3,1,876,874
421,2012972.xml,29,23,Ø,9.46,1.86,90.53,7.61,1.86,3.0,96.99,1528,18,8,3,1554,1549
422,2012910.xml,41,33,296,50.0,10.12,50.0,42.42,9.92,15.63,84.36,372,25,8,8,405,405
423,35_97fa2_default.xml,41,38,Ø,20.54,3.12,79.45,18.91,3.09,3.78,96.21,1284,9,19,13,1312,1306
424,60.xml,3,3,Ø,3.61,0.63,96.38,3.61,0.63,1.05,98.94,468,2,1,0,471,470
426,00000176.xml,19,17,Ø,11.4,2.04,88.59,10.4,2.03,2.46,97.53,916,4,9,6,929,926
427,44.xml,8,7,Ø,7.0,1.4,93.0,7.0,1.4,2.1,97.89,560,4,4,0,568,564
428,25_bad3e_default.xml,38,34,Ø,17.89,2.93,82.1,16.31,2.9,3.29,96.7,1272,5,19,14,1296,1291
429,76.xml,2,2,Ø,2.43,0.44,97.56,2.43,0.44,0.66,99.33,448,1,1,0,450,449
430,179.xml,1,1,1,1.72,0.29,98.27,1.72,0.29,0.58,99.41,338,1,0,0,339,339
431,8_60beb_default.xml,31,26,Ø,16.14,2.86,83.85,14.9,2.85,3.86,96.13,1055,11,15,5,1081,1071
432,26_ada42_default.xml,5,7,Ø,5.42,0.58,94.57,4.65,0.58,0.81,99.18,852,2,2,1,856,855
433,54_ff6c0_default.xml,37,27,Ø,15.25,2.9,84.74,13.55,2.88,3.51,96.48,1245,8,19,10,1272,1263
434,2012988.xml,17,18,Ø,8.14,1.2,91.85,6.78,1.19,1.69,98.3,1400,7,3,7,1410,1414
435,48_dd90f_default.xml,33,27,Ø,13.1,2.46,86.89,12.13,2.46,2.91,97.08,1308,6,23,4,1337,1318
436,119.xml,1,1,1,1.51,0.28,98.48,1.51,0.28,0.56,99.43,355,1,0,0,356,356
437,36.xml,3,3,Ø,3.48,0.67,96.51,3.48,0.67,0.9,99.09,441,1,0,2,442,444
438,2013003.xml,6,10,Ø,5.46,0.51,94.53,4.37,0.5,0.67,99.32,1172,2,1,3,1175,1177
439,185.xml,1,1,Ø,1.72,0.29,98.27,1.72,0.29,0.29,99.7,338,0,1,0,339,338
440,224.xml,1,1,Ø,0.78,0.13,99.21,0.78,0.13,0.13,99.86,727,0,0,1,727,728
441,13_a36fc_default.xml,33,32,Ø,16.32,2.52,83.67,14.54,2.5,3.34,96.65,1284,11,14,8,1309,1303
442,2012885.xml,17,13,Ø,17.56,3.46,82.43,15.54,3.44,5.04,94.95,477,8,6,3,491,488
443,2012976.xml,13,11,Ø,4.95,0.93,95.04,4.05,0.93,1.43,98.56,1375,7,2,4,1384,1386
444,2012966.xml,4,4,Ø,1.68,0.26,98.31,1.68,0.26,0.39,99.6,1499,2,2,0,1503,1501
445,70_4dfd3_default.xml,22,21,Ø,12.28,1.96,87.71,11.98,1.94,2.39,97.6,1108,5,6,11,1119,1124
446,20_5ff4e_default.xml,33,28,Ø,14.35,2.47,85.64,13.58,2.47,3.58,96.41,1300,15,16,2,1331,1317
447,2012974.xml,47,17,Ø,7.14,2.98,92.85,6.51,2.97,4.95,95.04,1535,32,9,6,1576,1573
448,2012965.xml,14,6,Ø,2.59,0.93,97.4,2.38,0.92,1.65,98.34,1492,11,2,1,1505,1504
449,27.xml,22,10,Ø,8.33,3.35,91.66,6.25,3.34,3.5,96.49,635,1,19,2,655,638
450,16_ecc71_default.xml,32,30,Ø,15.7,2.44,84.29,13.08,2.42,2.88,97.11,1290,6,15,11,1311,1307
451,6289349.xml,21,21,Ø,11.73,1.8,88.26,10.33,1.8,2.65,97.34,1142,10,9,2,1161,1154
452,page_00002.xml,43,27,Ø,15.6,3.73,84.39,12.42,3.64,4.32,95.67,1138,8,4,31,1150,1177
453,53_7214b_default.xml,48,43,Ø,23.24,3.81,76.75,21.35,3.78,5.5,94.49,1219,22,16,10,1257,1251
454,12_787a6_default.xml,49,46,Ø,23.35,3.72,76.64,21.06,3.69,4.82,95.17,1277,15,24,10,1316,1302
455,page_00073.xml,18,10,Ø,6.62,1.68,93.37,5.96,1.68,2.7,97.29,1052,11,3,4,1066,1067
457,54.xml,5,5,Ø,4.09,0.76,95.9,3.68,0.75,0.76,99.23,653,0,1,4,654,657
458,47_87b75_default.xml,18,17,Ø,13.7,2.28,86.29,12.09,2.26,2.89,97.1,776,5,6,7,787,788
459,2012935.xml,17,10,Ø,4.65,1.22,95.34,3.95,1.22,2.07,97.92,1374,12,1,4,1387,1390
460,57_83a75_default.xml,24,19,Ø,16.23,3.12,83.76,14.1,3.11,4.64,95.35,747,12,10,2,769,761
461,2207529.xml,10,9,Ø,5.62,0.9,94.37,5.31,0.9,1.26,98.73,1097,4,5,1,1106,1102
462,60_27e00_default.xml,22,26,935,14.94,1.97,85.05,13.79,1.95,2.67,97.32,1101,8,7,7,1116,1116
463,10_1dff8_default.xml,7,7,Ø,6.03,0.9,93.96,5.17,0.9,1.03,98.96,766,1,6,0,773,767
464,2012892.xml,6,7,Ø,4.02,0.53,95.97,3.73,0.53,0.62,99.37,1120,1,4,1,1125,1122
465,22.xml,2,2,246,1.45,0.27,98.54,1.45,0.27,0.27,99.72,724,0,1,1,725,725
466,2012941.xml,8,8,Ø,3.7,0.57,96.29,3.47,0.57,1.0,98.99,1386,6,0,2,1392,1394
467,page_105.xml,8,7,Ø,5.88,1.05,94.11,5.88,1.05,1.32,98.67,747,2,6,0,755,749
471,2012964.xml,18,16,Ø,6.63,1.22,93.36,5.6,1.21,1.82,98.17,1463,9,2,7,1474,1479
472,2012955.xml,47,19,Ø,8.05,3.26,91.94,7.41,3.24,5.4,94.59,1401,32,7,8,1440,1441
473,30.xml,6,6,Ø,6.25,1.2,93.75,6.25,1.2,1.4,98.59,493,1,3,2,497,496
474,90_fee98_default.xml,59,47,Ø,24.22,4.56,75.77,21.9,4.52,6.27,93.72,1244,23,26,10,1293,1277
476,48.xml,4,4,Ø,3.33,0.63,96.66,3.33,0.63,0.95,99.04,626,2,0,2,628,630
477,56_bd994_default.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,65,0,0,0,65,65
478,92.xml,1,1,1,0.65,0.12,99.34,0.65,0.12,0.25,99.74,796,1,0,0,797,797
479,2012946.xml,11,8,Ø,3.52,0.73,96.47,2.86,0.73,1.14,98.85,1478,6,3,2,1487,1486
480,2123062.xml,11,12,Ø,7.74,1.1,92.25,7.41,1.1,1.49,98.5,988,4,7,0,999,992
481,231.xml,8,8,Ø,4.0,0.76,96.0,4.0,0.76,1.24,98.75,1036,5,2,1,1043,1042
482,2012933.xml,2,0,1193,0.0,0.12,100.0,0.0,0.12,0.12,99.87,1538,0,1,1,1539,1539
483,62_ff52f_default.xml,22,24,Ø,16.78,2.62,83.21,14.68,2.62,3.8,96.19,817,10,10,2,837,829
484,2012957.xml,17,15,Ø,6.57,1.16,93.42,5.7,1.15,1.97,98.02,1449,12,2,3,1463,1464
485,180_8a70d_default.xml,59,56,Ø,25.0,3.92,75.0,19.64,3.91,5.23,94.76,1447,20,37,2,1504,1469
486,page_05588.xml,31,15,Ø,8.19,2.67,91.8,7.65,2.66,4.43,95.56,1132,21,8,2,1161,1155
487,2012981.xml,8,11,1104,5.09,0.53,94.9,3.93,0.53,0.67,99.32,1485,2,3,3,1490,1490
488,2012963.xml,15,8,Ø,3.84,1.17,96.15,3.36,1.17,1.95,98.04,1259,10,5,0,1274,1269
489,8_c5baf_default.xml,4,4,Ø,4.49,0.72,95.5,3.93,0.72,0.9,99.09,549,1,2,1,552,551
490,2012936.xml,16,14,Ø,5.88,1.06,94.11,5.04,1.06,1.72,98.27,1491,10,2,4,1503,1505
491,137_cab99_default.xml,49,55,Ø,25.82,3.41,74.17,22.76,3.41,4.58,95.41,1386,17,30,2,1433,1405
492,17.xml,3,3,Ø,2.3,0.39,97.69,2.3,0.39,0.39,99.6,750,0,1,2,751,752
493,16_9fded_default.xml,15,15,Ø,10.94,1.7,89.05,9.85,1.7,2.6,97.39,867,8,4,3,879,878
494,2012954.xml,38,14,Ø,5.98,2.5,94.01,5.55,2.49,3.73,96.26,1485,19,12,7,1516,1511
495,00000173.xml,11,11,Ø,9.01,1.27,90.98,7.37,1.27,1.39,98.6,850,1,9,1,860,852
497,2012914.xml,19,14,Ø,7.17,1.49,92.82,5.64,1.49,2.27,97.72,1254,10,4,5,1268,1269
498,7_16665_default.xml,2,2,28,2.4,0.4,97.59,1.8,0.4,0.4,99.59,491,0,1,1,492,492
499,2012932.xml,17,14,Ø,6.79,1.34,93.2,6.06,1.34,2.13,97.86,1243,10,7,0,1260,1253
500,2012947.xml,9,14,Ø,6.11,0.6,93.88,5.02,0.6,0.87,99.12,1482,4,4,1,1490,1487
501,83.xml,8,6,Ø,4.65,1.11,95.34,4.65,1.1,1.52,98.47,713,3,1,4,717,720
502,2012980.xml,14,11,Ø,4.74,0.91,95.25,3.87,0.91,1.49,98.5,1520,9,2,3,1531,1532
503,46_18688_default.xml,25,27,Ø,14.36,1.94,85.63,12.5,1.93,2.47,97.52,1269,7,11,7,1287,1283
504,Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_14.xml,2,2,Ø,0.96,0.14,99.03,0.72,0.14,0.14,99.85,1335,0,2,0,1337,1335
505,488_6c491_default.xml,33,8,Ø,3.38,2.2,96.61,2.96,2.2,3.84,96.15,1465,25,7,1,1497,1491
507,2013002.xml,17,8,Ø,3.38,1.09,96.61,2.75,1.09,1.92,98.07,1535,13,1,3,1549,1551
508,32.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,561,0,0,0,561,561
509,56.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,675,0,0,0,675,675
510,219.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,328,0,0,0,328,328
511,155.xml,2,2,Ø,3.44,0.62,96.55,3.44,0.62,0.93,99.06,320,1,0,1,321,322
512,44_d33b4_default.xml,10,9,Ø,7.08,1.15,92.91,6.69,1.14,1.83,98.16,860,6,1,3,867,869
513,2012916.xml,24,22,Ø,10.18,1.71,89.81,8.56,1.7,2.68,97.31,1385,14,3,7,1402,1406
514,2012999.xml,16,14,Ø,6.42,1.15,93.57,5.27,1.15,1.65,98.34,1373,7,4,5,1384,1385
515,2012970.xml,14,12,Ø,5.26,0.96,94.73,3.94,0.96,1.3,98.69,1442,5,2,7,1449,1454
516,39_f30b4_default.xml,27,20,Ø,11.23,2.12,88.76,10.39,2.11,2.5,97.49,1251,5,13,9,1269,1265
517,6_55c4f_default.xml,41,42,Ø,23.46,3.28,76.53,20.67,3.26,4.3,95.69,1214,13,21,7,1248,1234
518,22_76c53_default.xml,8,13,Ø,10.92,1.08,89.07,9.66,1.07,1.35,98.64,733,2,4,2,739,737
519,2012994.xml,15,17,Ø,8.17,1.08,91.82,6.49,1.08,1.51,98.48,1369,6,2,7,1377,1382
520,41_63350_default.xml,9,10,Ø,8.13,1.19,91.86,7.72,1.18,1.44,98.55,751,2,1,6,754,759
